Maria Eugenia Morales Puentes|Investigador Asociado (I)|PABLO ANDRES GIL LEGUIZAMON||CARLOS NELSON DIAZ||||2|"EVALUACIÓN POBLACIONAL Y GRADO DE AMENAZA DE CHALYBEA MACROCARPA (MELASTOMATACEAE) ESPECIE ENDÉMICA DE COLOMBIA"|Colombia|Acta Biologica Colombiana |0120-548X |2014|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)|DIANA LUCIA VARGAS ROJAS||||||1|"HEPÁTICAS DEL PARQUE NATURAL MUNICIPAL ¿ROBLEDALES DE TIPACOQUE¿, BOYACÁ-COLOMBIA"|Colombia|Universitas Scientiarum |0122-7483 |2014|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)|||||||0|"EL GÉNERO CARAPA AUBL. (MELIACEAE) EN COLOMBIA"|Colombia|Caldasia |0366-5232 |1997|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)|||||||0|"ESPECIES NUEVAS DE GUAREA Y TRICHILIA (MELIACEAE) EN COLOMBIA"|Colombia|Revista De La Academia Colombiana De Ciencias Exactas, Físicas Y Naturales |0370-3908 |1998|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)|||||||0|"UNA NUEVA ESPECIE DE TRICHILIA (MELIACEAE) PARA COLOMBIA"|Colombia|Caldasia |0366-5232 |2001|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)|VIVIANA MARITZA ALVARADO FAJARDO||||||1|"BROMELIACEAE EN ALGUNOS MUNICIPIOS DE BOYACÁ Y CASANARE, COLOMBIA"|Colombia|Revista De La Academia Colombiana De Ciencias Exactas, Físicas Y Naturales |0370-3908 |2013|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)||FAVIO ANTONIO GONZALEZ GARAVITO|||||1|"REDESCUBRIMIENTO DE CHALYBEA NAUDIN E IMPLICACIONES EN LA DELIMITACIÓN GENÉRICA DE HUILAEA WURDACK (MELASTOMATACEAE)"|Colombia|Revista De La Academia Colombiana De Ciencias Exactas, Físicas Y Naturales |0370-3908 |2005|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)|ERIKA JOHANA RUIZ SUAEZ|EDGAR LEOARDO LINARES CASTILLO|||||2|"SPHAGNUM (SPHAGNACEAE) EN EL DEPARTAMENTO DE BOYACÁ, COLOMBIA"|Colombia|Revista De La Academia Colombiana De Ciencias Exactas, Físicas Y Naturales |0370-3908 |2006|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)|||||||0|"REVALIDACIÓN DE RUAGEA TOMENTOSA CUATR. (MELIACEAE)"|Colombia|Revista De La Academia Colombiana De Ciencias Exactas, Físicas Y Naturales |0370-3908 |2000|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)|ZULMARY VALOYES CARDOZO|LEONARDO PALACIOS DUQUE||ENRIQUE RENTERIA ARRIAGA|LEIDER PALACIOS PALACIOS|JOHN JAIRO CUESTA SANCHEZ|5|"EL GÉNERO BLAKEA P. BROWN (MELASTOMATACEAE) EN EL DEPARTAMENTO DEL CHOCÓ, COLOMBIA"|Colombia|Actualidades Biológicas |0304-3584 |2006|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)||FAVIO ANTONIO GONZALEZ GARAVITO|DARIN S PENNEYS|WALTER S JUDD|||3|"FILOGENÍA DE HUILAEA WURDACK Y CHALYBEA NAUDIN (MELASTOMATACEAE) Y REEVALUACIÓN DE SU CONDICÓN ENDÉMICA PARA COLOMBIA"|Colombia|Actualidades Biológicas |0304-3584 |2007|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)||DARIN S PENNEYS|TAMARA SANDINO|XAVIER MARQUINEZ CASAS|||3|"MORFOLOGÍA DE INFLORESCENCIAS Y FLORES EN ALGUNAS ESPECIES DE BLAKEA P. BROWNE Y TOPOBEA AUBL. (MELASTOMATACEAE: BLAKEEAE)"|Colombia|Actualidades Biológicas |0304-3584 |2007|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)||DARIN S PENNEYS|TAMARA SANDINO|XAVIER MARQUINEZ CASAS|||3|"ANATOMÍA DE INFLORESCENCIAS Y FLORES EN ALGUNAS ESPECIES DE BLAKEA P. BROWNE Y TOPOBEA AUBL. (MELASTOMATACEAE: BLAKEEAE)"|Colombia|Actualidades Biológicas |0304-3584 |2007|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)||DARIN S PENNEYS|TAMARA SANDINO|XAVIER MARQUINEZ CASAS|||3|"EXPLORACIÓN DE CARACTERES ANATÓMICO DE INFLORESCENCIAS Y FLOR DE BLAKEEAE (MELASTOMATACEAE) FILOGENÉTICAMENTE INFORMATIVOS"|Colombia|Actualidades Biológicas |0304-3584 |2007|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)||FAVIO ANTONIO GONZALEZ GARAVITO|DARIN S PENNEYS|WALTER S JUDD|||3|"REEVALUACIÓN DE HUILAEA WURDACK Y CHALYBEA NAUDIN (MELASTOMATACEAE) COMO GÉNEROS ENDÉMICOS DE COLOMBIA"|Colombia|Actualidades Biológicas |0304-3584 |2007|6|42
Maria Eugenia Morales Puentes|Investigador Asociado (I)|MONICA PATRICIA DIAZ PITA|WILSON RICARDO ALVARO ALBA|||||2|"CATÁLOGO COMENTADO DE LAS HEPÁTICAS DEL CERRO DE MAMAPACHA, MUNICIPIO DE CHINAVITA-BOYACÁ, COLOMBIA"|Colombia|Acta Biologica Colombiana |0120-548X |2007|6|42
Nelson Javier Aranguren Riano|Investigador Junior (IJ)|ALDO BARREIRO|ALBERTO ACUNA|LILI MARCIALES|ESNEDY HERNANDEZ|ANGELICA TORRES|NELSON ARANGUREN|6|"TESTING OF THE CHEMTAX PROGRAM IN CONTRASTING NEOTROPICAL LAKES, LAGOONS AND SWAMPS"|Estados Unidos|Limnology And Oceanography-Methods |1541-5856 |2008|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)||CAMILO ANDRADE|||||1|"ESTRUCTURA DE LA COMUNIDAD ZOOPLANCTÓNICA (COPÉPODOS Y CLADÓCEROS) EN TRES LAGUNAS DE ALTA MONTAÑA COLOMBIANAS"|Colombia|Ciencia En Desarrollo |0121-7488 |2003|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)||SANTIAGO ROBERTO DUQUE ESCOBAR|CASTOR GUISANDE|NACIS PRAT|CARLOS GRANADO|MARIA LILA BARRIOS|5|"RELATIVE BALANCE OF THE COST AND BENEFIT ASSOCIATED WITH CARNIVORY IN THE TROPICAL UTRICULARIA FOLIOSA"|Dinamarca|Aquatic Botany |0304-3770 |2004|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)||JOSE DANIEL MONROY GONZALEZ|SANTIAGO GAVIRIA MELO||||2|"LOS CRUSTÁCEOS PLANCTÓNICOS DEL LAGO DE TOTA (BOYACÁ, COLOMBIA)"|Colombia|Ciencia En Desarrollo |0121-7488 |2004|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)||FRANCISCO CORTES PEREZ|||||1|"CARACTERÍSTICAS LIMNOLÓGICAS DE DOS SISTEMAS ACUÁTICOS DEL MUNICIPIO DE SANTANA, BOYACÁ"|Colombia|Ciencia En Desarrollo |0121-7488 |2005|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)||SANTIAGO GAVIRIA|||||1|"ESPECIES DE VIDA LIBRE DE LA SUBCLASE COPEPODA (ARTHROPODA, CRUSTACEA) EN AGUAS CONTINENTALES DE COLOMBIA"|Colombia|Biota Colombiana |0124-5376 |2007|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)||ADRIANA GONZALEZ|SANTIAGO GAVIRIA||||2|"CAMBIOS EN LA ESTRUCTURA DE LA POBLACIÓN DE BOECKELLA GRACILIS (CRUSTACEA, CENTROPAGIDAE) EN EL PLANCTON DEL LAGO DE TOTA, BOYACÁ - COLOMBIA"|Colombia|Acta Biologica Colombiana |0120-548X |2008|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)||JOSE DANIEL MONROY GONZALEZ|SANTIAGO GAVIRIA||||2|"EURYCERCUS (BULLATIFRONS) NORANDINUS (CRUSTACEA: BRANCHIOPODA: EURYCERCIDAE), A NEW SPECIES OF CLADOCERA IN THE NEOTROPICAL REGION"|Dinamarca|Zootaxa |1175-5326 |2010|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)||CASTOR GUISANDE|RODULFO OSPINA TORRES||||2|"FACTORS CONTROLLING CRUSTACEAN ZOOPLANKTON SPECIES RICHNESS IN NEOTROPICAL LAKES"|Reino Unido|Journal Of Plankton Research |0142-7873 |2011|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)|WILLIAM LOPEZ BOHORQUEZ|ANGELA ALBA|ANGELICA CARDOZO||ANA MANJARRES||4|"ABUNDANCIA Y BIOVOLUMEN DEL FITOPLANCTON EN LAGOS ANDINOS Y CIÉNAGAS DEL RÍO MAGDALENA (COLOMBIA)"|Argentina|Boletín De La Sociedad Argentina De Botánica |0373-580X |2011|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)|ESNEDY HERNANDEZ ATILANO|NESTOR AGUIRRE|JAIME PALACIO|JOHN JAIRO RAMIREZ|SANTIAGO ROBERTO DUQUE ESCOBAR|CASTOR GUISANDE|6|"RASGOS MORFOLÓGICOS DEL FITOPLANCTON EN SEIS SISTEMAS LENÍTICOS DE LAS REGIONES AMAZÓNICA, ANDINA Y CARIBE DE COLOMBIA"|Colombia|Actualidades Biológicas |0304-3584 |2012|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)|ANGELA JUDITH MOTTA DIAZ|CAROLINA NIETO|||||2|"NEW REPORTS OF THE GENUS BAETODES NEEDHAM AND MURPHY (EPHEMEROPTERA: BAETIDAE) FROM COLOMBIA"|Venezuela|Entomotropica |1317-5262 |2012|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)|DANIEL MONROY GONZALEZ||||||1|"RESPUESTA DEL ZOOPLANCTON EN UN SISTEMA TROPICAL CON ALTA TENSIÓN AMBIENTAL"|Colombia|Acta Biologica Colombiana |0120-548X |2014|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)|ESNEDY HERNANDEZ ATILANO|CASTOR GUISANDE|NESTOR AGUIRRE|JAIME PALACIO|JOHN JAIRO RAMIREZ|SANTIAGO ROBERTO DUQUE ESCOBAR|6|"EVALUACIÓN COMPARATIVA DE ALGUNAS CARACTERÍSTICAS LIMNOLÓGICAS DE SEIS AMBIENTES LENÍTICOS DE COLOMBIA"|Colombia|Revista Facultad De Ingenieria |0120-6230 |2013|0|13
Nelson Javier Aranguren Riano|Investigador Junior (IJ)|ANDREA PAOLA RODRIGUEZ ZAMBRANO||||||1|"COMUNIDAD PLANCTÓNICA DE UN EMBALSE CON ALTA TENSIÓN AMBIENTAL: LA PLAYA, CUENCA ALTA DEL RÍO CHICAMOCHA (TUTA,BOYACÁ)"|Colombia|Biota Colombiana |0124-5376 |2014|0|13
Ruth Maribel Forero Castro|Investigador Junior (IJ)|||||||0|"ESTUDIO DESCRIPTIVO DE UNA MUESTRA DE PACIENTES CON ESQUIZOFRENIA RESIDENTES EN EL DEPARTAMENTO DE BOYACÁ, COLOMBIA"|Colombia|Iatreia |0121-0793 |2013|1|14
Ruth Maribel Forero Castro|Investigador Junior (IJ)|LEOPOLDO ARRIETA VIOLET|CAROLINA CORTES DUQUE|ESTEBAN PEREZ CLARA|ZAYDA LORENA CORREDOR ROZO|MAYELY PAOLA SANCHEZ ESPINOSA||5|"ESTUDIO PROSPECTIVO CLÍNICO OBSERVACIONAL DE LA ESQUIZOFRENIA EN BOYACÁ"|Colombia|Colombia Medica |1657-9534 |2008|1|14
Ruth Maribel Forero Castro|Investigador Junior (IJ)||CAROLINA CORTES DUQUE|MAYELY PAOLA SANCHEZ ESPINOSA|ZAYDA LORENA CORREDOR ROZO|||3|"ANORMALIDADES CROMOSÓMICAS Y ESQUIZOFRENIA"|Colombia|Revista Colombiana De Psiquiatría |0034-7450 |2009|1|14
Ruth Maribel Forero Castro|Investigador Junior (IJ)|MAYELY PAOLA SANCHEZ ESPINOSA|ZAYDA LORENA CORREDOR ROZO|||||2|"DESCRIPCIÓN MOLECULAR DE 26 GENES ASOCIADOS A LA ESQUIZOFRENIA"|Colombia|Ciencia En Desarrollo |0121-7488 |2010|1|14
Ruth Maribel Forero Castro|Investigador Junior (IJ)|||||||0|"RESÚMENES DE TRABAJO DE GRADO DE MAESTRÍA. FRECUENCIA DE MOSAICISMOS DE BAJA PROPORCIÓN DEL CROMOSOMA X EN PAREJAS CON ANTECEDENTE DE ABORTO RECURRENTE."|Colombia|Universitas Scientiarum |0122-7483 |2006|1|14
Ruth Maribel Forero Castro|Investigador Junior (IJ)||JAVIER VERGARA|JEFER IVAN MORENO||||2|"BASES GENÉTICAS Y BIOLÓGICAS DEL SÍNDROME DE X FRÁGIL"|Colombia|Ciencia En Desarrollo |0121-7488 |2013|1|14
Ruth Maribel Forero Castro|Investigador Junior (IJ)||LUCENA Q ELKIN|ESTEBAN PEREZ CLARA||||2|"FRECUENCIA DE MOSAICISMOS DE BAJA PROPORCIÓN DEL CROMOSOMA X EN PAREJAS CON ANTECEDENTE DE ABORTO RECURRENTE"|Colombia|Revista Ciencias De La Salud |1692-7273 |2006|1|14
Ruth Maribel Forero Castro|Investigador Junior (IJ)|||||||0|"EL SÍNDROME 22Q11.2D S COMO UN SUBTIPO GENÉTICO DE ESQUIZOFRENIA"|Colombia|Revista Colombiana De Psiquiatría |0034-7450 |2014|1|14
Yimy Herrera Martinez|Sin categoria||NESTOR H CAMPOS|GUSTAVO RAMIREZTRIANA||||2|"TASAS DE DESNITRIFICACIÓN EN UNA LAGUNA COSTERA TROPICAL, LA CIÉNAGA GRANDE DE SANTA MARTA, MAR CARIBE, COLOMBIA"|Colombia|Caldasia |0366-5232 |2000|1|17
Yimy Herrera Martinez|Sin categoria||GABRIEL GUILLOT|||||1|"COMPOSICIÓN TAXONÓMICA DEL ZOOPLANCTON DEL EMBALSE DE BETANIA, DEPARTAMENTO DEL HUILA, COLOMBIA"|Colombia|Acta Biologica Colombiana |0120-548X |1999|1|17
Yimy Herrera Martinez|Sin categoria|||||||0|"BIOMASA Y PRODUCCIÓN PRIMARIA EN UNA PRADERA DE THALASSIA TESTUDINUM EN LA BAHÍA DE NEGUANGE, PARQUE TAYRONA. CARIBE COLOMBIANO"|Colombia|Acta Biologica Colombiana |0120-548X |1995|1|17
Yimy Herrera Martinez|Sin categoria|||||||0|"WANDESIA (PARTNUNIELLA) LEHMANNI - A NEW WATER MITE SPECIES (ACARI: HYDRACHNIDIA, HYDRYPHANTIDAE) FROM A HIGH-ALTITUDE LAKE IN THE COLOMBIAN ANDES"|Inglaterra|International Journal Of Acarology |0164-7954 |2010|1|17
Yimy Herrera Martinez|Sin categoria|FRANCISCO BRUSA|LISANDRO NEGRETE||SALVADOR HERRANDO|||3|"GIRARDIA FESTAE (BORELLI, 1898) (PLATYHELMINTHES: TRICLADIDA: DUGESIIDAE): DISTRIBUTION EXTENSION IN A HIGH-ALTITUDE LAKE FROM COLOMBIA"|Brasil|Check List |1809-127X |2012|1|17
Zaida Zarely Ojeda Perez|Sin categoria|||||||0|"BACULOVIRUS COMO INSECTICIDA BIOLOGICO"|Colombia|Palmas |0121-2923 |2002|0|3
Zaida Zarely Ojeda Perez|Sin categoria|||||||0|"MULTIPLICACIÓN IN VITRO DE BACULOVIRUS PARA EL CONTROL DE PLAGAS DEFOLIADORAS EN PALMA DE ACEITE, CASO DE ESTUDIO: EUPROSTERMA ELAEASA, DYAR"|Colombia|MEMORIAS XXVI CONGRESO |0 |2005|0|3
Zaida Zarely Ojeda Perez|Sin categoria|||||||0|"MULTIPLICACIÓN DEL VIRUS DE LA POLIOEDROSIS NUCLEAR SIMPLE (VPNS) DE EUPROSTERNA ELAEASA EN CELULAS IZDMB9798 DE MAMESTRA BRASSICAE"|Colombia|Revista De La Asociación Colombiana De Ciencias Biológicas |0120-4173 |2006|0|3
Zaida Zarely Ojeda Perez|Sin categoria|||||||0|"OBTENCIÓN Y PURIFICACIÓN DEL VIRUS DE LA POLIEDROSIS NUCLEAR SIMPLE (VPNS) DE EUPROSTERNA ELAEASA. INFECCIÓN DE LARVAS DE E. ELAEASA Y PORCENTAJE DE MORTALIDAD"|Colombia|MEMORIAS XLVI ANNUAL MEETING AMERICAN PHYTOPATHOLOGICAL SOCIETY CARIBBEAN DIVISION |0 |2006|0|3
Zaida Zarely Ojeda Perez|Sin categoria|||||||0|"POTENCIAL DE BACULOVIRUS COMO AGENTE MICROBIOLÓGICO PAR EL CONTROL DE INSECTOS PLAGA"|Colombia|MEMORIAS XLVI ANNUAL MEETING AMERICAN PHYTOPATHOLOGICAL SOCIETY CARIBBEAN DIVISION |0 |2006|0|3
Zaida Zarely Ojeda Perez|Sin categoria|||||||0|"ESTABLECIMIENTO DE UN CULTIVO PRIMARIO DE EUPROSTERNA ELAEASA A PARTIR DE EMBRIONES"|Colombia|Revista De La Asociación Colombiana De Ciencias Biológicas |0120-4173 |2006|0|3
Zaida Zarely Ojeda Perez|Sin categoria||CARLOS HERNAN BARRERA ROJAS|||||1|"MONITOREO CITOGENÉTICO POR CONSUMO DE CIGARRILLO EN UN GRUPO DE FUMADORES DE LA CIUDAD DE TUNJA (BOYACÁ)"|Colombia|Revista De La Asociación Colombiana De Ciencias Biológicas |0120-4173 |2008|0|3
Zaida Zarely Ojeda Perez|Sin categoria|||||||0|"DIVERSIDAD Y ESTRUCTURA GENÉTICA DE ACCESIONES DE PALMA DE ACEITE (ELAEIS GUINEESIS JACQ.) PROVENIENTES DE CAMERÚN"|Colombia|Revista Colombiana De Biotecnología |0123-3475 |2014|0|3
Zaida Zarely Ojeda Perez|Sin categoria|||||||0|"IMPACTO CITOTÓXICO DEL PROPINEL BISTIODIOCARBAMATO POLIMÉRICO DE ZINC (PROPINEB) EN LINFOCITOS HUMANOS"|Colombia|Revista De La Asociación Colombiana De Ciencias Biológicas |0120-4173 |2009|0|3
Adriana Janneth Espinosa Ramirez|Sin categoria||CAMILO ERNESTO LOPEZ CARRASCAL|JOSEPH ALAPE||||2|"VARIACIÓN EN LAS CARACTERÍSTICAS DEL CICLO DE VIDA EN INDIVIDUOS DE DAPHNIA MAGNA PROVENIENTES DE DIFERENTES CAMADAS"|Colombia|Acta Biologica Colombiana |0120-548X |1995|1|5
Carlos Nelson Diaz Perez|Sin categoria||MIGUEL ANTONIO PUERTO HURTADO|JOSE LUIS FERNANDEZ ALONSO||||2|"EVALUACIÓN DEL HÁBITAT, LAS POBLACIONES Y EL ESTATUS DE CONSERVACIÓN DEL BARRIGÓN (CAVANILLESIA CHICAMOCHAE - MALVACEAE, BOMBACOIDEAE)"|Colombia|Caldasia |0366-5232 |2011|2|5
Carlos Nelson Diaz Perez|Sin categoria|DIEGO FERNANDO SIMIJACA|MARIA EUGENIA MORALES PUENTES|||||2|"LÍQUENES Y CONTAMINACIÓN ATMOSFÉRICA EN LA UNIVERSIDAD PEDAGÓGICA Y TECNOLÓGICA DE COLOMBIA"|Colombia|Ciencia En Desarrollo |0121-7488 |2011|2|5
Carlos Nelson Diaz Perez|Sin categoria|PABLO ANDRES GIL LEGUIZAMON|MARIA EUGENIA MORALES PUENTES|||||2|"EVALUACIÓN POBLACIONAL Y GRADO DE AMENAZA DE CHALYBEA MACROCARPA (MELASTOMATACEAE) ESPECIE ENDÉMICA DE COLOMBIA"|Colombia|Acta Biologica Colombiana |0120-548X |2014|2|5
Gina Liliana Rojas Lizarazo|Sin categoria|JAVIER HUMBERTO ALVARADO MACIAS||||||1|"REGISTRO DE UNA POBLACIÓN DE GUÁCHAROS (STEATORNITHIDAE: STEATORNIS CARIPENSIS) EN EL MUNICIPIO DE UBALÁ CUNDINAMARCA, COLOMBIA"|Colombia|Ciencia En Desarrollo |0121-7488 |2011|0|2
Luz Nidia Gil Padilla|Sin categoria|ALBA ANGELA|SANCHEZ ERIKA|CARDOZO ANGELICA|JIMENEZ DIANA|||4|"COMPORTAMIENTO DE ALGUNAS VARIABLES FÍSICAS Y QUÍMICAS DURANTE UN CICLO NICTEMERAL EN UN PEQUEÑO EMBALSE TROPICAL"|Colombia|Ciencia En Desarrollo |0121-7488 |2006|0|2
Mayer Isnardo Lagos Lopez|Sin categoria|||||||0|"ESPECIES CON PROPIEDADES MEDICINALES ENCONTRADAS EN LAS COLECCIONES DEL HERBARIO UPTC Y SU USO ACTUAL EN TUNJA Y EN LOS MUNICIPIOS DE CHÍQUIZA,CÓMBITA, OICATÁ,SORA Y SORACÁ (BOYACÁ)"|Colombia|Revista De La Asociación Colombiana De Herbarios |0121-912X |2005|0|12
Mayer Isnardo Lagos Lopez|Sin categoria||FAUSTO SAENZ JIMENEZ|MARIA EUGENIA MORALES PUENTES||||2|"BRIÓFITOS REÓFILOS DE TRES QUEBRADAS DEL PÁRAMO DE MAMAPACHA CHINAVITA BOYACÁ COLOMBIA"|Colombia|Acta Biologica Colombiana |0120-548X |2008|0|12
Mayer Isnardo Lagos Lopez|Sin categoria|||||||0|"ESTUDIO ETNOBOTÁNICO DE ESPECIES VEGETALES CON PROPIEDADES MEDICINALES EN 6 MUNICIPIOS DE BOYACÁ COLOMBIA"|Colombia|Actualidades Biológicas |0304-3584 |2008|0|12
Mayer Isnardo Lagos Lopez|Sin categoria|||||||0|"PLANTAS MEDICINALES EN GACHANTIVÁ Y EL CENTRO DE ABASTOS DEL NORTE DE TUNJA (BOYACÁ)"|Colombia|Ciencia En Desarrollo |0121-7488 |2011|0|12
Pablo Emilio Rodriguez Africano|Sin categoria||ENRIQUE ZERDA|DAVID W SNOW||||2|"PERIODOS DE MUDA DEL COPETÓN ( ZONOTRICHA CAPENSIS), EL EL JARDIN BOTÁNICO DE BOGOTÁ COLOMBIA"|Colombia|Pérez Arbelaezia |0120-7717 |1986|0|13
Pablo Emilio Rodriguez Africano|Sin categoria||RICARDO SALAMANCA R|ARIEL ESPINOSA BLANCO||||2|"NUEVO REGISTRO DE DISTRIBUCION DEL CUCARACHERO DE PANTANO (CISTOTHORUS APOLINARI HERNANDEZII) EN EL PARAMO DE SISCUNSI (SOGAMOSO, BOYACA)"|Colombia|Ornitologia Colombiana |1794-0915 |2006|0|13
Pablo Emilio Rodriguez Africano|Sin categoria||RICARDO SALAMANCA R|JORGE BOTIA|ARIEL ESPINOSA BLANCO|||3|"PARAMO DE SISCUNSI, ÁREA ESTRATEGICA PARA LA CONSERVACIÓN DE LAS AVES AMENAZADAS EN LA CORDILLERA ORIENTAL"|Colombia|Memoria del I congreso Nacional de Alta Montaña |0 |2006|0|13
Pablo Emilio Rodriguez Africano|Sin categoria|||||||0|"PÁRAMO DE SISCUNSÍ. ÁEA IMPORTANTE PARA LA CONSERVACIÓN DE LAS AVES AMENAZADAS DE LA CORDILLERA ORIENTAL DE COLOMBIA."|Colombia|Memorias I Congreso Nacional En Sistemas De Alta Montaña Tropical |9789-8600 |2006|0|13
Pablo Emilio Rodriguez Africano|Sin categoria|ARIEL SILVINO ESPINOSA BLANCO||||||1|"UNA NUEVA LOCALIDAD PARA EL CUCARACHERO DE PANTANO "CISTOTHORUS APLOLINARI HERNANDEZI" EN SOGAMOSO BOYACÁ"|Colombia|Ornitologia Colombiana |1794-0915 |2009|0|13
Pablo Emilio Rodriguez Africano|Sin categoria|||||||0|"UNA NUEVA LOCALIDAD PARA EL CUCARACHERO DE PANTANO CISTOTHORUS APOLINARI EN SOGAMOSO BOYACÁ"|Colombia|Ornitologia Colombiana |1794-0915 |2009|0|13
Pablo Emilio Rodriguez Africano|Sin categoria|||||||0|"UNA NUEVA LOCALIDAD PARA EL CUCARACHERO DE PANTANO CISTOTHORUS APOLINARI EN SOGAMOSO BOYACÁ"|Colombia|Ornitologia Colombiana |1794-0915 |2009|0|13
Carmen Rosa Perez Figueredo|Sin categoria|GUILLERMO SALAMANCA GROSSO||||||1|"CONSIDERACIONES FISICOQUMICAS RELATIVAS A LOS FENOMENOS DE CORROSION EN LA PLANTA DE BOMBEO DE AGUAS RESIDUALES"|España|Tecnologia Del Agua |0211-8173 |1994|0|10
Carmen Rosa Perez Figueredo|Sin categoria|GUILLERMO SALAMANCA GROSSO||||||1|"ESTUDIO ANALITICO Y SISTEMÁTICO DEL SENSOR DE AMONIO EN EL CONTROL DE CALIDAD DE AGUAS Y AGUAS RESIDUALES."|España|Tecnologia Del Agua |0211-8173 |1998|0|10
Carmen Rosa Perez Figueredo|Sin categoria||GLORIA LUCIA CAMARGO MILLAN|||||1|"ELABORACION DE UN PLAN DE MANEJO DE RESIDUOS PROCEDENTES DE LAS PRACTICAS DE LABORATORIO DE LA ESCUELA DE CIENCIAS QUIMICAS"|Colombia|Ciencia En Desarrollo |0121-7488 |2005|0|10
Carmen Rosa Perez Figueredo|Sin categoria|ISABEL CRISTINA PERILLA||||||1|"REVIEW SOME CONSIDERATIONS ABOUT COODINATIONS COMPOUNDS CHEMISTRY WITH END-ON DINITROGEN"|Estados Unidos|Journal Of Coordination Chemistry |0095-8972 |2001|0|10
Carmen Rosa Perez Figueredo|Sin categoria|GUILLERMO SALAMANCA GROSSO||||||1|"CARACTERISTICAS Y PROPIEDADES DE LA APITOXINA DE APIS MELLIFERACOMO POTENCIAL TERAPEUTICO: USOS Y LIMITACIONES."|Italia|Apiacta |0003-6455 |2001|0|10
Efren De Jesus Munoz Prieto|Investigador Junior (IJ)|||||||0|"POLIMERIZACIÓN EN SOLUCIÓN DEL ESTIRENO EN PRESENCIA DE LOS PERÓXIDOS POLÍMEROS."|Ucrania|Bicokomelukularnie Soedinenia |0050-7547 |1983|0|3
Efren De Jesus Munoz Prieto|Investigador Junior (IJ)||JOAQUIN PALACIOS ALQUISIRA|CARLOS RIUS ALONSO||||2|"MICROWAVE AND ULTRASOUND ACTIVATION EFFECT ON CATIONIZATION OF CORN AND POTATO STARCHES"|Colombia|Ciencia En Desarrollo |0121-7488 |2012|0|3
Efren De Jesus Munoz Prieto|Investigador Junior (IJ)||HUGO ALFONSO ROJAS|JOSE JOBANNY MARTINEZ|LILY MONROY|MARIA DEL PILAR TRIVINO|GLORIA BORDA|5|"DISEÑO Y APLICACIÓN DE UN REACTOR TIPO CSTR EN REACCIONES DE CATÁLISIS HETEROGÉNEA."|Colombia|Ciencia En Desarrollo |0121-7488 |2005|0|3
Efren De Jesus Munoz Prieto|Investigador Junior (IJ)||HUGO ALFONSO ROJAS|JOSE JOBANNY MARTINEZ|MARIA DEL PILAR TRIVINO|||3|"EL CADMIO EN SUBSISTEMAS DE ALIMENTOS, ENRIQUECIENDO NUESTRA BASE DE DATOS REGIONAL"|Colombia|Ciencia En Desarrollo |0121-7488 |2005|0|3
Efren De Jesus Munoz Prieto|Investigador Junior (IJ)|||||||0|"INFLUENCIA DE LA FORMA DE LAS MACROMOLÉCULAS DE LOS PERÓXIDOS POLÍMEROS EN SOLUCIÓN, SOBRE LOS PARÁMETROS DE SU REDUCCIÓN POLAROGRÁFICA."|Ucrania|Visnyk Of The Lviv University |0460-0509 |1983|0|3
Efren De Jesus Munoz Prieto|Investigador Junior (IJ)|||||||0|"EFECTO DE LA INTERACCIÓN FUERTE METAL- SOPORTE MEDIANTE EL USO DE DIFERENTES SOPORTES PARA LA HIDROGENACIÓN DEL CITRONELAL EN SISTEMAS IR/NB2O5/SIO2/NB2O5"|Colombia|Ciencia En Desarrollo |0121-7488 |2006|0|3
